SUBSTATION,PXF,DATE,HYDROGEN,METHANE,ETHANE,ETHYLENE,ACETYLENE,LAT,LNG
MALAYA,BK 2 SN T903029,03/06/2018 0:00,171,666,327,695,2,14.3958404,121.3365383
MALAYA,BK 2 SN T903029,04/10/2018 0:00,165,687,358,632,1,14.3958404,121.3365383
MALAYA,BK 2 SN T903029,6/28/2018 0:00,129,749,354,751,1,14.3958404,121.3365383
MALAYA,BK 2 SN T903029,04/10/2018 0:00,165,687,358,632,1,14.3958404,121.3365383
MALAYA,BK 2 SN T903029,6/28/2018 0:00,129,749,354,751,1,14.3958404,121.3365383
MALAYA,BK 2 SN T903029,9/19/2018 0:00,125,645,305,692,1,14.3958404,121.3365383
MALAYA,BK 2 SN T903029,12/04/2018 0:00,71,678,341,733,0,14.3958404,121.3365383
MALAYA,BK 2 SN T903029,2/21/2019 0:00,61,666,332,685,0,14.3958404,121.3365383
MALAYA,BK 2 SN T903029,5/22/2019 0:00,53,686,311,772,0,14.3958404,121.3365383
MALAYA,BK 2 SN T903029,08/06/2019 0:00,73,758,368,738,2,14.3958404,121.3365383
MALAYA,BK 2 SN T903029,11/11/2019 0:00,74,741,412,681,2,14.3958404,121.3365383
MALAYA,BK 2 SN T903029,02/11/2020 0:00,84,902,553,956,0,14.3958404,121.3365383
MALAYA,BK 2 SN T903029,06/08/2020 0:00,75,719,356,733,0,14.3958404,121.3365383
MALAYA,BK 2 SN T903029,8/28/2020 0:00,86,860,400,875,0,14.3958404,121.3365383
MALAYA,BK 2 SN T903029,11/18/2020 0:00,89,855,431,817,0,14.3958404,121.3365383
MALAYA,BK 2 SN T903029,2/16/2021 0:00,165,1044,667,1791,0,14.3958404,121.3365383
MALAYA,BK 2 SN T903029,5/21/2021 0:00,108,934,634,1686,0,14.3958404,121.3365383
MALIBAY,BK 1 SN 516060,04/08/2017 0:00,6,6,1,0,0,14.5374971,121.0215054
MALIBAY,BK 1 SN 516060,01/11/2018 0:00,31,25,36,3,0,14.5374971,121.0215054
MALIBAY,BK 1 SN 516060,5/16/2018 0:00,26,33,56,5,0,14.5374971,121.0215054
MALIBAY,BK 1 SN 516060,8/25/2018 0:00,30,27,39,3,0,14.5374971,121.0215054
MALIBAY,BK 1 SN 516060,10/02/2018 0:00,22,34,49,4,0,14.5374971,121.0215054
MALIBAY,BK 1 SN 516060,2/28/2019 0:00,26,34,43,6,0,14.5374971,121.0215054
MALIBAY,BK 1 SN 516060,5/15/2019 0:00,23,42,57,6,0,14.5374971,121.0215054
MALIBAY,BK 1 SN 516060,8/13/2019 0:00,16,33,43,6,0,14.5374971,121.0215054
MALIBAY,BK 1 SN 516060,10/31/2019 0:00,25,41,57,7,0,14.5374971,121.0215054
MALIBAY,BK 1 SN 516060,02/06/2020 0:00,34,50,80,11,0,14.5374971,121.0215054
MALIBAY,BK 1 SN 516060,5/16/2020 0:00,29,51,71,5,0,14.5374971,121.0215054
MALIBAY,BK 1 SN 516060,08/06/2020 0:00,26,51,73,5,0,14.5374971,121.0215054
MALIBAY,BK 1 SN 516060,11/13/2020 0:00,29,52,85,5,0,14.5374971,121.0215054
MALIBAY,BK 1 SN 516060,02/09/2021 0:00,58,63,107,3,0,14.5374971,121.0215054
MALIBAY,BK 1 SN 516060,05/06/2021 0:00,47,59,106,2,0,14.5374971,121.0215054
MALINTA,BANK 1 EFACEC SN C-13198,08/04/2010 0:00,273,106,167,20,1,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,09/06/2010 0:00,170,61,87,7,0,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,10/08/2010 0:00,183,71,118,10,0,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,11/22/2010 0:00,235,74,118,10,1,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,01/04/2011 0:00,218,68,110,10,1,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,02/06/2011 0:00,243,92,131,11,1,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,03/02/2011 0:00,182,65,111,10,1,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,05/04/2011 0:00,243,98,152,13,1,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,6/27/2011 0:00,283,108,178,15,1,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,08/08/2011 0:00,245,92,142,13,1,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,09/03/2011 0:00,316,98,151,13,1,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,10/06/2011 0:00,300,89,149,13,1,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,11/12/2011 0:00,306,98,165,14,1,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,1/27/2012 0:00,297,95,173,12,1,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,2/24/2012 0:00,335,104,175,13,1,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,3/18/2012 0:00,326,104,194,14,1,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,4/24/2012 0:00,324,106,171,14,2,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,5/27/2012 0:00,419,131,223,19,5,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,6/20/2012 0:00,455,122,184,18,2,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,8/23/2012 0:00,353,118,189,21,1,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,10/07/2012 0:00,368,125,211,15,1,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,11/08/2012 0:00,356,138,225,20,1,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,12/03/2012 0:00,360,118,204,18,1,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,02/04/2013 0:00,337,122,236,23,1,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,4/30/2013 0:00,386,134,220,18,1,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,6/26/2013 0:00,302,90,151,15,1,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,8/14/2013 0:00,366,132,221,21,1,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,10/08/2013 0:00,344,133,250,19,1,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,12/01/2013 0:00,358,123,208,21,1,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,02/12/2014 0:00,272,102,101,17,0,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,4/13/2014 0:00,288,119,209,0,0,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,6/19/2014 0:00,286,146,317,29,0,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,08/10/2014 0:00,318,141,263,30,0,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,10/01/2014 0:00,360,150,281,29,1,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,12/07/2014 0:00,362,146,245,30,1,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,2/23/2015 0:00,377,154,300,32,1,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,4/19/2015 0:00,361,150,277,29,1,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,6/23/2015 0:00,345,142,253,32,0,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,08/02/2015 0:00,273,122,187,26,0,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,10/31/2015 0:00,272,0,186,26,0,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,01/04/2016 0:00,299,0,215,29,0,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,3/30/2016 0:00,308,0,224,33,0,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,6/13/2016 0:00,269,149,249,35,0,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,8/25/2016 0:00,255,141,239,28,1,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,11/07/2016 0:00,220,112,191,33,0,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,03/06/2017 0:00,212,21,256,49,0,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,04/08/2017 0:00,186,13,259,42,0,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,06/08/2017 0:00,218,1,321,46,0,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,07/10/2017 0:00,175,148,260,37,0,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,2/28/2018 0:00,191,164,288,41,0,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,9/26/2018 0:00,158,182,260,34,0,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,11/09/2018 0:00,162,168,300,40,0,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,03/09/2019 0:00,147,167,293,50,0,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,6/27/2019 0:00,123,181,290,50,0,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,09/11/2019 0:00,146,187,354,57,0,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,11/28/2019 0:00,152,179,316,52,0,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,3/18/2020 0:00,136,209,468,69,0,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,6/15/2020 0:00,105,167,338,32,0,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,09/09/2020 0:00,107,177,353,37,0,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,12/09/2020 0:00,113,197,364,39,0,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,3/19/2021 0:00,151,195,504,28,0,14.6928836,120.9655933
MALINTA,BANK 1 EFACEC SN C-13198,6/24/2021 0:00,143,168,384,22,0,14.6928836,120.9655933
MALOLOS,BK 1 SN 30N090101.01,05/08/2013 0:00,1,3,6,1,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,5/15/2013 0:00,1,2,1,0,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,7/14/2013 0:00,10,2,1,0,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,09/12/2013 0:00,7,4,1,0,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,11/12/2013 0:00,10,4,3,0,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,1/20/2014 0:00,10,4,3,0,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,3/25/2014 0:00,8,5,8,0,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,5/27/2014 0:00,12,8,8,4,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,7/31/2014 0:00,14,8,4,2,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,9/23/2014 0:00,18,7,3,2,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,11/16/2014 0:00,22,9,4,3,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,02/02/2015 0:00,20,10,5,3,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,3/22/2015 0:00,18,9,7,2,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,05/12/2015 0:00,26,17,18,5,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,7/27/2015 0:00,15,14,12,6,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,9/30/2015 0:00,18,0,8,4,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,11/26/2015 0:00,12,0,5,0,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,2/16/2016 0:00,24,0,8,3,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,4/18/2016 0:00,14,2,5,0,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,7/19/2016 0:00,19,26,15,7,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,9/26/2016 0:00,17,20,10,0,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,01/04/2017 0:00,19,25,25,7,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,05/06/2017 0:00,15,0,19,0,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,2/20/2018 0:00,9,43,32,8,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,4/18/2018 0:00,15,29,21,4,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,07/05/2018 0:00,19,36,25,6,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,9/23/2018 0:00,15,46,33,8,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,11/06/2018 0:00,11,48,36,8,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,3/25/2019 0:00,13,48,30,6,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,06/11/2019 0:00,13,59,52,13,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,9/17/2019 0:00,10,62,54,13,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,12/02/2019 0:00,11,66,51,15,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,3/26/2020 0:00,1,62,59,16,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,6/16/2020 0:00,2,66,54,6,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,09/01/2020 0:00,1,67,67,8,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,12/11/2020 0:00,9,67,48,6,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,03/01/2021 0:00,14,72,68,2,0,14.8718287,120.8227018
MALOLOS,BK 1 SN 30N090101.01,06/08/2021 0:00,16,75,70,2,0,14.8718287,120.8227018
MANDALUYONG,BK 1 SN 1550501,12/11/2015 0:00,0,4,2,0,0,14.5907771,121.0338013
MANDALUYONG,BK 1 SN 1550501,02/02/2016 0:00,32,0,7,1,0,14.5907771,121.0338013
MANDALUYONG,BK 1 SN 1550501,4/27/2016 0:00,30,6,9,1,0,14.5907771,121.0338013
MANDALUYONG,BK 1 SN 1550501,07/05/2016 0:00,33,13,22,5,0,14.5907771,121.0338013
MANDALUYONG,BK 1 SN 1550501,09/11/2016 0:00,47,11,19,4,0,14.5907771,121.0338013
MANDALUYONG,BK 1 SN 1550501,01/10/2017 0:00,95,11,21,4,0,14.5907771,121.0338013
MANDALUYONG,BK 1 SN 1550501,4/20/2017 0:00,35,1,27,5,0,14.5907771,121.0338013
MANDALUYONG,BK 1 SN 1550501,7/22/2017 0:00,108,16,24,4,0,14.5907771,121.0338013
MANDALUYONG,BK 1 SN 1550501,1/17/2018 0:00,181,17,24,5,0,14.5907771,121.0338013
MANDALUYONG,BK 1 SN 1550501,3/24/2018 0:00,18,15,19,4,0,14.5907771,121.0338013
MANDALUYONG,BK 1 SN 1550501,06/01/2018 0:00,20,24,36,4,0,14.5907771,121.0338013
MANDALUYONG,BK 1 SN 1550501,10/04/2018 0:00,131,25,36,5,0,14.5907771,121.0338013
MANDALUYONG,BK 1 SN 1550501,2/21/2019 0:00,23,29,52,7,0,14.5907771,121.0338013
MANDALUYONG,BK 1 SN 1550501,05/08/2019 0:00,42,22,34,6,0,14.5907771,121.0338013
MANDALUYONG,BK 1 SN 1550501,08/10/2019 0:00,21,24,34,6,0,14.5907771,121.0338013
MANDALUYONG,BK 1 SN 1550501,10/31/2019 0:00,57,25,38,7,0,14.5907771,121.0338013
MANDALUYONG,BK 1 SN 1550501,02/05/2020 0:00,32,33,59,11,0,14.5907771,121.0338013
MANDALUYONG,BK 1 SN 1550501,5/24/2020 0:00,69,28,44,6,0,14.5907771,121.0338013
MANDALUYONG,BK 1 SN 1550501,8/17/2020 0:00,61,29,43,4,0,14.5907771,121.0338013
MANDALUYONG,BK 1 SN 1550501,11/05/2020 0:00,63,30,45,4,0,14.5907771,121.0338013
MANDALUYONG,BK 1 SN 1550501,2/19/2021 0:00,71,34,57,1,0,14.5907771,121.0338013
MANDALUYONG,BK 1 SN 1550501,5/19/2021 0:00,99,36,55,2,0,14.5907771,121.0338013
MANGGAHAN,BK 1 SN  12115095,08/12/2010 0:00,18,70,44,35,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,09/02/2010 0:00,5,53,27,20,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,10/03/2010 0:00,23,64,55,27,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,11/15/2010 0:00,30,58,44,25,1,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,12/22/2010 0:00,12,67,49,28,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,12/22/2010 0:00,18,76,74,31,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,1/20/2011 0:00,11,78,75,31,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,2/15/2011 0:00,11,71,75,27,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,03/08/2011 0:00,8,87,81,31,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,04/08/2011 0:00,9,83,63,28,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,5/27/2011 0:00,8,82,69,30,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,07/11/2011 0:00,13,100,104,33,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,08/05/2011 0:00,7,91,83,33,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,09/09/2011 0:00,7,85,76,30,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,11/10/2011 0:00,7,86,82,30,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,04/03/2012 0:00,3,91,91,28,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,06/08/2012 0:00,42,144,176,58,2,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,08/10/2012 0:00,33,120,129,39,1,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,10/12/2012 0:00,9,105,122,36,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,12/11/2012 0:00,7,149,205,64,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,02/01/2013 0:00,56,100,113,32,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,4/16/2013 0:00,3,107,123,28,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,07/05/2013 0:00,4,124,164,33,1,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,8/15/2013 0:00,17,127,146,32,1,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,10/10/2013 0:00,4,117,141,31,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,12/02/2013 0:00,4,129,165,37,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,02/07/2014 0:00,19,148,194,38,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,04/10/2014 0:00,48,125,169,37,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,06/02/2014 0:00,4,134,202,44,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,8/13/2014 0:00,6,140,189,38,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,10/09/2014 0:00,7,138,205,39,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,12/11/2014 0:00,31,142,188,35,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,02/06/2015 0:00,28,157,229,40,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,04/05/2015 0:00,23,163,244,49,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,6/16/2015 0:00,0,130,195,34,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,08/04/2015 0:00,0,143,204,36,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,10/08/2015 0:00,0,24,90,15,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,12/08/2015 0:00,46,0,171,31,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,3/16/2016 0:00,24,0,150,25,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,6/18/2016 0:00,10,140,179,31,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,08/05/2016 0:00,5,146,198,34,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,10/24/2016 0:00,13,166,245,42,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,01/12/2017 0:00,14,120,219,38,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,04/02/2017 0:00,11,3,249,42,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,03/08/2018 0:00,5,170,268,37,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,05/10/2018 0:00,7,189,325,43,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,09/10/2018 0:00,5,175,281,34,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,11/05/2018 0:00,5,188,294,40,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,2/22/2019 0:00,2,202,361,43,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,5/24/2019 0:00,4,201,227,28,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,8/29/2019 0:00,6,184,305,41,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,11/07/2019 0:00,3,193,344,45,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,02/04/2020 0:00,0,234,456,59,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,5/21/2020 0:00,2,183,308,32,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,8/26/2020 0:00,2,199,364,34,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,11/05/2020 0:00,9,191,374,33,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,2/26/2021 0:00,5,216,480,32,0,14.5986049,121.0878195
MANGGAHAN,BK 1 SN  12115095,5/19/2021 0:00,6,203,454,31,0,14.5986049,121.0878195
MARIKINA,BK 1 SN C-13892,6/24/2010 0:00,79,324,332,149,3,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,8/20/2010 0:00,76,236,204,103,3,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,9/15/2010 0:00,70,281,256,127,2,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,10/12/2010 0:00,71,303,290,144,3,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,12/07/2010 0:00,72,300,305,151,2,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,1/14/2011 0:00,86,344,325,167,3,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,2/17/2011 0:00,86,335,326,168,2,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,3/20/2011 0:00,94,354,325,169,2,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,4/20/2011 0:00,101,422,395,181,2,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,6/22/2011 0:00,62,315,324,132,0,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,7/28/2011 0:00,82,347,317,163,2,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,09/07/2011 0:00,82,305,284,146,1,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,9/28/2011 0:00,105,390,338,187,2,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,10/24/2011 0:00,85,342,324,174,2,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,11/18/2011 0:00,74,389,369,205,2,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,02/11/2012 0:00,88,430,446,228,2,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,4/15/2012 0:00,95,400,361,194,2,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,6/14/2012 0:00,148,484,429,240,4,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,08/10/2012 0:00,101,457,396,222,3,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,10/16/2012 0:00,69,441,393,254,2,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,12/14/2012 0:00,84,463,477,277,3,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,03/04/2013 0:00,76,437,488,253,3,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,04/07/2013 0:00,76,430,436,223,3,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,06/11/2013 0:00,67,406,410,219,3,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,08/01/2013 0:00,77,469,473,256,3,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,9/30/2013 0:00,83,449,432,239,3,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,11/29/2013 0:00,84,469,462,256,3,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,2/15/2014 0:00,78,474,439,258,3,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,4/15/2014 0:00,69,501,582,318,3,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,06/07/2014 0:00,92,499,541,274,3,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,8/17/2014 0:00,89,510,538,270,2,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,9/17/2014 0:00,102,484,498,252,2,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,10/12/2014 0:00,115,488,539,271,3,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,12/28/2014 0:00,117,486,490,261,2,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,2/24/2015 0:00,123,528,565,279,2,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,04/05/2015 0:00,114,526,560,279,3,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,6/24/2015 0:00,91,540,631,300,1,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,08/02/2015 0:00,47,431,410,203,0,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,10/14/2015 0:00,85,280,522,246,0,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,12/10/2015 0:00,42,0,184,92,0,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,4/24/2016 0:00,86,11,391,195,0,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,6/26/2016 0:00,68,506,575,262,1,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,8/31/2016 0:00,63,479,499,236,1,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,10/17/2016 0:00,80,587,627,298,2,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,2/27/2017 0:00,43,87,479,221,1,14.634324,121.0747295
MARIKINA,BK 1 SN C-13892,05/11/2017 0:00,66,1,578,267,1,14.634324,121.0747295
